id_bb_global,id_isin,id_cusip,id_sedol1,ticker,name,exch_code,issuer,market_sector_des
BBG000007X99,US7492273021,749227302,B033DR3,RASF,RAIT FINANCIAL TRUST,,RAIT FINANCIAL TRUST,Pfd
BBG0000072B4,US3135868772,313586877,2064082,FNMA,FANNIE MAE,,FANNIE MAE,Pfd
BBG0000071W3,US44950T2033,44950T203,2029348,IFC,IFC CAPITAL TRUST VI,,IFC CAPITAL TRUST VI,Pfd
BBG000008063,US45254P4090,45254P409,B04FH21,IMH,IMPAC MORTGAGE HOLDINGS,,IMPAC MORTGAGE HOLDINGS,Pfd
BBG000006T71,US3134007315,313400731,2168100,FMCC,FREDDIE MAC,,FREDDIE MAC,Pfd
BBG000008BP8,KYG735374020,EP0162131,B0CQBQ8,SKRRF,SCOTTISH RE GROUP LTD,,SCOTTISH RE GROUP LTD,Pfd
BBG00BM3XN70,US2263443077,226344307,BD6VLS2,CEQP,CRESTWOOD EQUITY PARTNER,,CRESTWOOD EQUITY PARTNER,Pfd
BBG0069J3YT6,US7492278079,749227807,BLLJ541,RASF,RAIT FINANCIAL TRUST,,RAIT FINANCIAL TRUST,Pfd
BBG000001D17,US7492275000,749227500,B236M91,RASF,RAIT FINANCIAL TRUST,,RAIT FINANCIAL TRUST,Pfd
BBG000007DS2,US3135868285,313586828,2838652,FNMA,FANNIE MAE,,FANNIE MAE,Pfd
BBG000007S54,US45254P3001,45254P300,B01B0S9,IMH,IMPAC MORTGAGE HOLDINGS,,IMPAC MORTGAGE HOLDINGS,Pfd
BBG000006N56,US3134007646,313400764,2814113,FMCC,FED HOME LOAN MORTGAGE,,FED HOME LOAN MORTGAGE,Pfd
BBG00MFC47S8,US4165186036,416518603,BF5J7D8,HIG,HARTFORD FINL SVCS GRP,,HARTFORD FINL SVCS GRP,Pfd
BBG0000021D9,US9497468879,949746887,B3KV0X6,WFC,WELLS FARGO & COMPANY,,WELLS FARGO & COMPANY,Pfd
BBG00186SF01,US59000K4085,59000K408,B586TK7,MHGU,MERITAGE HOSP GROUP INC,,MERITAGE HOSP GROUP INC,Pfd
BBG0015GKGH0,US37250U3005,37250U300,B6923H6,GMET,GEOMET INC,,GEOMET INC,Pfd
BBG000002XP6,US1101222073,110122207,2126346,BMY,BRISTOL-MYERS SQUIBB CO,,BRISTOL-MYERS SQUIBB CO,Pfd
BBG00BKYWRD9,IL0062905489,EP0496760,BYWKW32,TEVA,TEVA PHARMACEUTICAL INDU,,TEVA PHARMACEUTICAL INDU,Pfd
BBG000002675,BMG169622047,EP0237628,B1HMD51,BG,BUNGE LTD,,BUNGE LTD,Pfd
BBG008MYV286,US64881E3071,64881E307,BXDZCC8,NSLP,NEW SOURCE ENERGY PARTNE,,NEW SOURCE ENERGY PARTNE,Pfd
BBG00G6S4YR8,US62886E2072,62886E207,BYW8Y96,NCR,NCR CORP,,NCR CORP,Pfd
BBG0001JLR58,US7244793086,724479308,2690517,PBI,PITNEY-BOWES INC,,PITNEY-BOWES INC,Pfd
BBG0059482C4,US79970Y4026,79970Y402,BH0VV08,SN,SANCHEZ ENERGY CORP,,SANCHEZ ENERGY CORP,Pfd
BBG005KFZFT9,US1651677502,165167750,BFV4MN2,CHK,CHESAPEAKE ENERGY CORP,,CHESAPEAKE ENERGY CORP,Pfd
BBG001XX6HQ6,US1651677684,165167768,B6Q9433,CHK,CHESAPEAKE ENERGY CORP,,CHESAPEAKE ENERGY CORP,Pfd
BBG000003PV5,US12504V2060,12504V206,,CCOM,CCOM GROUP INC,,CCOM GROUP INC,Pfd
BBG000005459,US7167482071,716748207,B27ZCV6,PQUE,PETROQUEST ENERGY INC,,PETROQUEST ENERGY INC,Pfd
BBG000005JX5,US00170F2092,00170F209,B2NY3Z8,AMG,AMG CAPITAL TRUST II,,AMG CAPITAL TRUST II,Pfd
BBG00G2FNX73,US7010813092,701081309,BF1BZX4,PKD,PARKER DRILLING CO,,PARKER DRILLING CO,Pfd
BBG005P92HL8,US7374468079,737446807,BYSW8J0,POST,POST HOLDINGS INC,,POST HOLDINGS INC,Pfd
BBG006YTKTW4,US7615652093,761565209,BQ1LKK3,REXX,REX ENERGY CORP,,REX ENERGY CORP,Pfd
BBG000006FL5,US3135866040,313586604,2170893,FNMA,FANNIE MAE,,FANNIE MAE,Pfd
BBG0000077F9,US03073H2076,03073H207,2951690,AMTC,AMERITRANS CAPITAL CORP,,AMERITRANS CAPITAL CORP,Pfd
BBG000006341,US3134008891,313400889,2462880,FMCC,FREDDIE MAC,,FREDDIE MAC,Pfd
BBG000006261,US0013382017,001338201,2675406,AIF,AICI CAPITAL TRUST,,AICI CAPITAL TRUST,Pfd
BBG000007947,US3135868368,313586836,2765051,FNMA,FANNIE MAE,,FANNIE MAE,Pfd
BBG00DS4XTD8,US428040CS68,428040CS6,BYVC6P9,HTZ,HERTZ CORP,TRACE,HERTZ CORP,Corp
BBG00MJ58LL1,US682143AF97,682143AF9,BG47Y40,OMER,OMEROS CORP,TRACE,OMEROS CORP,Corp
BBG000002R06,US3134006739,313400673,B3DDBP8,FMCC,FREDDIE MAC,OTC US,FREDDIE MAC,Pfd
BBG000009829,US3134007158,313400715,B195XJ2,FMCC,FREDDIE MAC,OTC US,FREDDIE MAC,Pfd
BBG00SJ7K1Y0,US45818LFE56,45818LFE5, ,BG9617492,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00SJ7KHG5,US459053FE94,459053FE9, ,BG9618680,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CRH6,US45818LWK24,45818LWK2, ,BO6036335,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CS02,US45818LWL07,45818LWL0, ,BO6036343,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CS93,US45818LWM89,45818LWM8, ,BO6036350,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CSR3,US45818LWN62,45818LWN6, ,BO6036376,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CSZ4,US45818LWP11,45818LWP1, ,BO6036384,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CT00,US45818LWQ93,45818LWQ9, ,BO6036392,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CT37,US45818LWR76,45818LWR7, ,BO6036400,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CT46,US45818LWS59,45818LWS5, ,BO6036418,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CT91,US45818LWT33,45818LWT3, ,BO6036426,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTB8,US45818LWU06,45818LWU0, ,BO6036434,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTF4,US45818LWV88,45818LWV8, ,BO6036442,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTM6,US45818LWW61,45818LWW6, ,BO6036459,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTQ2,US45818LWX45,45818LWX4, ,BO6036467,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTS0,US45818LWY28,45818LWY2, ,BO6036475,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTT9,US45818LWZ92,45818LWZ9, ,BO6036483,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTX4,US45818LXA33,45818LXA3, ,BO6036491,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CTY3,US45818LXB16,45818LXB1, ,BO6036509,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CV23,US45818LXC98,45818LXC9, ,BO6036517,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CV41,US45818LXD71,45818LXD7, ,BO6036525,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CV96,US45818LXE54,45818LXE5, ,BO6036533,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVG8,US45818LXF20,45818LXF2, ,BO6036541,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVH7,US45818LXG03,45818LXG0, ,BO6036558,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVL2,US45818LXH85,45818LXH8, ,BO6036566,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVP8,US45818LXJ42,45818LXJ4, ,BO6036608,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVT4,US45818LXK15,45818LXK1, ,BO6036616,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVV1,US45818LXL97,45818LXL9, ,BO6036624,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CVZ7,US45818LXM70,45818LXM7, ,BO6036632,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG00ZN9CWV9,US459053WJ98,459053WJ9, ,BO6036673,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CX29,US459053WK61,459053WK6, ,BO6036681,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CX74,US459053WL45,459053WL4, ,BO6036699,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CXX5,US459053WM28,459053WM2, ,BO6036715,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CYK7,US459053WN01,459053WN0, ,BO6036731,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CYX3,US459053WP58,459053WP5, ,BO6036749,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CZD2,US459053WQ32,459053WQ3, ,BO6036756,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CZH8,US459053WR15,459053WR1, ,BO6036764,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CZK4,US459053WS97,459053WS9, ,BO6036772,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CZR7,US459053WT70,459053WT7, ,BO6036780,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9CZV2,US459053WU44,459053WU4, ,BO6036798,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D002,US459053WV27,459053WV2, ,BO6036806,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D011,US459053WW00,459053WW0, ,BO6036814,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D057,US459053WX82,459053WX8, ,BO6036822,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D084,US459053WY65,459053WY6, ,BO6036830,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D093,US459053WZ31,459053WZ3, ,BO6036848,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0F6,US459053XA70,459053XA7, ,BO6036855,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0G5,US459053XB53,459053XB5, ,BO6036863,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0H4,US459053XC37,459053XC3, ,BO6036871,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0J2,US459053XD10,459053XD1, ,BO6036889,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0M8,US459053XE92,459053XE9, ,BO6036897,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0P5,US459053XF67,459053XF6, ,BO6036905,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D0V8,US459053XG41,459053XG4, ,BO6036921,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D1L7,US459053XH24,459053XH2, ,BO6036939,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D1M6,US459053XJ89,459053XJ8, ,BO6036947,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D1Q2,US459053XK52,459053XK5, ,BO6036954,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D1T9,US459053XL36,459053XL3, ,BO6036962,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00ZN9D1Y3,US459053XM19,459053XM1, ,BO6036988,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010420WQ0,US45818LXN53,45818LXN5, ,BP1277394,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420WS8,US45818LXP02,45818LXP0, ,BP1277410,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420WT7,US45818LXQ84,45818LXQ8, ,BP1277428,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420WX2,US45818LXR67,45818LXR6, ,BP1277444,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420WY1,US45818LXS41,45818LXS4, ,BP1277451,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420X42,US45818LXT24,45818LXT2, ,BP1277477,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420XD2,US45818LXU96,45818LXU9, ,BP1277485,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420XH8,US45818LXV79,45818LXV7, ,BP1277501,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420XQ8,US45818LXW52,45818LXW5, ,BP1277519,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420XV2,US45818LXX36,45818LXX3, ,BP1277535,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420XZ8,US45818LXY19,45818LXY1, ,BP1277543,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420Y13,US45818LXZ83,45818LXZ8, ,BP1277568,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420Y95,US45818LYA24,45818LYA2, ,BP1277592,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420YG7,US45818LYB07,45818LYB0, ,BP1277600,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420YL1,US45818LYC89,45818LYC8, ,BP1277626,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420YS4,US45818LYD62,45818LYD6, ,BP1277634,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420YW9,US45818LYE46,45818LYE4, ,BP1277659,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420YY7,US45818LYF11,45818LYF1, ,BP1277667,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420Z01,US45818LYG93,45818LYG9, ,BP1277683,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420Z65,US45818LYH76,45818LYH7, ,BP1277709,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420Z83,US45818LYJ33,45818LYJ3, ,BP1277725,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420ZD7,US45818LYK06,45818LYK0, ,BP1277733,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420ZH3,US45818LYL88,45818LYL8, ,BP1277758,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420ZM7,US45818LYM61,45818LYM6, ,BP1277774,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420ZQ3,US45818LYN45,45818LYN4, ,BP1277782,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420ZS1,US45818LYP92,45818LYP9, ,BP1277808,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010420ZT0,US45818LYQ75,45818LYQ7, ,BP1277816,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG0104210V3,US45818LYR58,45818LYR5, ,BP1277857,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG0104210X1,US45818LYS32,45818LYS3, ,BP1277865,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010421123,US45818LYT15,45818LYT1, ,BP1277899,IADB DISCOUNT NOTE,NOT LISTED,IADB DISCOUNT NOTE,Corp
BBG010421169,US459053XN91,459053XN9, ,BP1277915,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211C2,US459053XP40,459053XP4, ,BP1277923,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211H7,US459053XQ23,459053XQ2, ,BP1277949,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211K3,US459053XR06,459053XR0, ,BP1277956,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211M1,US459053XS88,459053XS8, ,BP1277972,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211R6,US459053XT61,459053XT6, ,BP1277980,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211T4,US459053XU35,459053XU3, ,BP1278004,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104211X9,US459053XV18,459053XV1, ,BP1278020,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421258,US459053XW90,459053XW9, ,BP1278038,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104212H5,US459053XX73,459053XX7, ,BP1278053,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104212L0,US459053XY56,459053XY5, ,BP1278061,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104212Q5,US459053XZ22,459053XZ2, ,BP1278087,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104212V9,US459053YA61,459053YA6, ,BP1278103,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104214W4,US459053YB45,459053YB4, ,BP1278111,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421702,US459053YC28,459053YC2, ,BP1278137,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104217R3,US459053YD01,459053YD0, ,BP1278145,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104219H0,US459053YE83,459053YE8, ,BP1278160,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104219K6,US459053YF58,459053YF5, ,BP1278178,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104219L5,US459053YG32,459053YG3, ,BP1278194,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104219R9,US459053YH15,459053YH1, ,BP1278202,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG0104219V4,US459053YJ70,459053YJ7, ,BP1278228,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421B03,US459053YK44,459053YK4, ,BP1278244,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421B67,US459053YL27,459053YL2, ,BP1278251,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421CP4,US459053YM00,459053YM0, ,BP1278293,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421CR2,US459053YN82,459053YN8, ,BP1278301,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421D09,US459053YP31,459053YP3, ,BP1278368,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421D27,US459053YQ14,459053YQ1, ,BP1278376,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421DB7,US459053YR96,459053YR9, ,BP1278400,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421DF3,US459053YS79,459053YS7, ,BP1278426,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG010421DK7,US459053YT52,459053YT5, ,BP1278442,IBRD DISCOUNT NOTE,NOT LISTED,IBRD DISCOUNT NOTE,Corp
BBG00KRL8RW6,HK0000416609,AS3629704,BJGV5B5,AS3629704,MTR CORP CI LTD,NOT LISTED,MTR CORP CI LTD,Corp
BBG00KRMSZ63,ARCILB560016,AS3764410, ,AS3764410,CILBRAKE SRL,BUENOS AIRES,CILBRAKE SRL,Corp
BBG00NZ74Q67,XS1989092116,ZS2774298,BJK3NS0,ZS2774298,REDCO PROPERTIES GROUP,SGX-ST,REDCO PROPERTIES GROUP,Corp
BBG00000F4P6,CA4590568X88,4590568X8, ,4590568X8,INTL BK RECON & DEVELOP,NOT LISTED,INTL BK RECON & DEVELOP,Corp
BBG009HTFZR5,US400489AH37,400489AH3,BYY0995,AF1220108,GRUPO POSADAS SAB CV,TRACE,GRUPO POSADAS SAB CV,Corp
BBG009HTG233,USP4983GAQ30,AF1220132,BYY01J9,AF1220132,GRUPO POSADAS SAB CV,TRACE,GRUPO POSADAS SAB CV,Corp
BBG009LKZ502,BRELPLDBS0Q6,AF2833636,BYSVYW2,AF2833636,ELETRICIDADE SAO PAULO,SAO PAULO,ELETRICIDADE SAO PAULO,Corp
BBG00BL00ST8,CL0002220052,AH0077885, ,AH0077885,ENAEX SA,SANTIAGO,ENAEX SA,Corp
BBG00BL01GP7, ,AH0079261, ,AH0079261,ENAEX SA,SANTIAGO,ENAEX SA,Corp
BBG00BL03SV2, ,AH0080863, ,AH0080863,EMPRESA OBRAS SANITARIAS,SANTIAGO,EMPRESA OBRAS SANITARIAS,Corp
BBG00F3ZPNZ9,CL0002292077,AL0365802, ,AL0365802,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00F3ZSZY0,CL0002292093,AL0369580, ,AL0369580,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00F3ZTR22,CL0002292101,AL0375629, ,AL0375629,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00F5CF098,XS1512966372,AL0587629,BZ13HR8,AL0587629,CENTRAL CHN REAL ESTATE,SGX-ST,CENTRAL CHN REAL ESTATE,Corp
BBG00F5MX8V4,US20448QAA85,20448QAA8,BF1B8R9,AL0843188,COMPANIA GENERAL COMBUST,MAE,COMPANIA GENERAL COMBUST,Corp
BBG00F5NQKK5,USP3063DAA02,AL0862337,BZ1BG53,AL0862337,COMPANIA GENERAL COMBUST,MAE,COMPANIA GENERAL COMBUST,Corp
BBG00F6HX103,CL0002317353,AL1095358, ,AL1095358,LA CONSTRUCCION SA,SANTIAGO,LA CONSTRUCCION SA,Corp
BBG00F6K2324,CL0002317379,AL1165524, ,AL1165524,LA CONSTRUCCION SA,SANTIAGO,LA CONSTRUCCION SA,Corp
BBG00F7RDFG4,BRTCPADBS019,AL1368839, ,AL1368839,TCP CONTEINERS PARANAGUA,SAO PAULO,TCP CONTEINERS PARANAGUA,Corp
BBG00F7ZL0J7,CL0002321777,AL1493314, ,AL1493314,CENCOSUD SA,SANTIAGO,CENCOSUD SA,Corp
BBG00F7ZPM96,CL0002321785,AL1498800, ,AL1498800,CENCOSUD SA,SANTIAGO,CENCOSUD SA,Corp
BBG00F7ZVT49,CL0002264225,AL1512519, ,AL1512519,BANCO BICE,SANTIAGO,BANCO BICE,Corp
BBG00F80ND67,CL0002274729,AL1583361, ,AL1583361,SCOTIABANK AZUL SA,SANTIAGO,SCOTIABANK AZUL SA,Corp
BBG00F80QLT1,CL0002270248,AL1595647, ,AL1595647,BANCO SANTANDER CHILE,SANTIAGO,BANCO SANTANDER CHILE,Corp
BBG00F8ZTP49,ARBSTR5600K2,AL2102633, ,AL2102633,BANCO DE SERVICIOS Y TRA,BUENOS AIRES,BANCO DE SERVICIOS Y TRA,Corp
BBG00FDG6018, ,AL4008291, ,AL4008291,BBVA CHILE SA,SANTIAGO,BBVA CHILE SA,Corp
BBG00FF56L87,XS1517168909,AL4259944, ,AL4259944,INTERAMERICAN ENERGY COR,NOT LISTED,INTERAMERICAN ENERGY COR,Corp
BBG00FFG0GD4,CL0002322056,AL4694702, ,AL4694702,CELULOSA ARAUCO CONSTITU,SANTIAGO,CELULOSA ARAUCO CONSTITU,Corp
BBG00FFKCGR7,US893829AA96,893829AA9,BYMJDY7,AL4830926,TRANSOCEAN PROTEUS LTD,TRACE,TRANSOCEAN PROTEUS LTD,Corp
BBG00FFKGZ28,USG9007YAA04,AL4831023,BDBRPC7,AL4831023,TRANSOCEAN PROTEUS LTD,TRACE,TRANSOCEAN PROTEUS LTD,Corp
BBG00FFQYMJ6,BRRNCVDBS014,AL5164515, ,AL5164515,RICARDO ELETRO,SAO PAULO,RICARDO ELETRO,Corp
BBG00FH1BQR6,CL0002325612,AL6314366, ,AL6314366,EMPRESAS COPEC SA,SANTIAGO,EMPRESAS COPEC SA,Corp
